property_id,city,locality,locality_tier,property_type,bhk,bathrooms,balconies,built_up_area,carpet_area,floor_number,total_floors,floor_category,facing,furnishing_status,property_age,parking_spaces,security_score,gym_available,swimming_pool,power_backup,lift_available,maintenance_fee_monthly,distance_to_city_center_km,distance_to_metro_km,nearby_schools,nearby_hospitals,transaction_type,price_in_lakhs,price_category
PROP-006648,Delhi,Noida Sector 62,Standard,Penthouse,4,5,2,2023,1639,4,10,Low (1-4),East,Semi-Furnished,3,2,7.0,0,1,1,1,4784,13.5,1.9,2,2,New,191.92,High
PROP-001831,Bangalore,Electronic City,Standard,Row House,4,4,1,1997,1634,9,11,Mid (5-9),South-West,Fully Furnished,5,3,3.8,0,0,0,1,3042,10.0,1.1,0,3,Resale,136.14,Low
PROP-008356,Hyderabad,Banjara Hills,Premium,Apartment,3,3,0,1362,1097,8,17,Mid (5-9),East,Fully Furnished,1,1,6.2,1,0,1,1,4274,5.9,1.6,1,2,New,245.98,High
PROP-009573,Delhi,Gurgaon DLF,Premium,Apartment,4,5,3,1859,1626,8,14,Mid (5-9),North-East,Fully Furnished,5,0,4.1,0,1,0,1,5307,9.8,0.4,3,2,New,389.32,High
PROP-037305,Hyderabad,Jubilee Hills,Premium,Independent House,4,4,3,2072,1717,15,20,High (10-19),East,Semi-Furnished,0,2,8.8,1,0,0,1,4139,5.7,0.5,5,3,Resale,275.89,High
PROP-013402,Mumbai,Thane,Affordable,Independent House,3,2,1,1816,1513,9,16,Mid (5-9),South,Unfurnished,0,0,5.4,0,0,1,1,3467,19.5,0.4,3,0,New,74.66,Low
PROP-034542,Delhi,Noida Sector 62,Standard,Apartment,2,2,1,901,742,14,19,High (10-19),South-East,Unfurnished,0,2,5.4,0,0,0,1,2433,11.3,4.6,1,0,Resale,108.03,Low
PROP-009623,Delhi,South Delhi,Premium,Apartment,3,3,3,1493,1230,0,2,Ground,North,Unfurnished,8,1,5.6,1,0,1,0,4523,5.1,7.3,2,1,New,173.65,Low
PROP-010747,Hyderabad,Jubilee Hills,Premium,Penthouse,5,5,2,2410,2097,0,17,Ground,East,Fully Furnished,1,3,6.9,1,1,1,0,7084,12.9,0.3,0,3,Resale,351.42,High
PROP-011557,Bangalore,Indiranagar,Premium,Penthouse,4,3,1,2179,1888,10,11,High (10-19),North-West,Fully Furnished,0,3,8.0,1,1,1,1,6732,5.3,0.7,1,1,Resale,504.73,High
PROP-018853,Mumbai,Thane,Affordable,Apartment,3,4,2,1333,1078,4,11,Low (1-4),East,Unfurnished,0,1,7.4,0,0,0,1,2287,24.4,1.0,2,0,Resale,64.73,Low
PROP-038144,Bangalore,Koramangala,Premium,Apartment,3,3,2,1256,1039,4,7,Low (1-4),East,Unfurnished,3,3,6.6,1,1,1,1,6286,4.4,0.1,6,3,Resale,126.14,Low
PROP-043554,Bangalore,Indiranagar,Premium,Studio,1,1,1,711,594,7,11,Mid (5-9),North,Semi-Furnished,1,1,7.2,1,0,0,1,3329,6.7,0.1,4,4,Resale,77.85,Low
PROP-008384,Delhi,Noida Sector 62,Standard,Penthouse,4,3,1,2048,1726,1,9,Low (1-4),North,Unfurnished,31,3,6.6,1,0,1,0,5358,12.0,0.3,2,0,Resale,81.83,Low
PROP-018916,Delhi,South Delhi,Premium,Villa,2,2,0,921,799,3,5,Low (1-4),North,Semi-Furnished,2,3,8.4,1,1,1,1,5391,6.5,5.2,6,2,Resale,147.69,Low
PROP-016457,Hyderabad,Jubilee Hills,Premium,Independent House,3,3,2,1649,1340,19,20,High (10-19),North-East,Unfurnished,0,1,6.5,0,0,0,1,2150,4.7,3.4,3,2,Resale,194.59,High
PROP-041305,Delhi,South Delhi,Premium,Apartment,4,4,1,1895,1520,0,4,Ground,South,Unfurnished,5,2,4.3,0,0,0,0,2516,4.2,1.1,5,3,New,283.95,High
PROP-044390,Hyderabad,Banjara Hills,Premium,Apartment,2,2,1,796,643,8,14,Mid (5-9),East,Unfurnished,22,2,5.6,0,1,0,1,4629,5.0,8.2,4,3,Resale,110.51,Low
PROP-027009,Hyderabad,Jubilee Hills,Premium,Row House,5,5,4,2263,1980,0,10,Ground,North,Fully Furnished,5,4,5.3,1,1,1,0,6473,8.1,1.5,4,2,Resale,293.4,High
PROP-028124,Mumbai,Navi Mumbai,Affordable,Apartment,4,4,2,1728,1484,3,5,Low (1-4),South-East,Unfurnished,8,5,4.2,0,0,0,1,2120,19.1,0.9,3,1,Resale,41.58,Low
PROP-016185,Delhi,Dwarka,Standard,Apartment,3,3,2,1116,918,14,22,High (10-19),South,Unfurnished,3,0,3.4,0,0,0,1,3122,11.6,3.4,4,1,New,122.32,Low
PROP-033281,Hyderabad,Madhapur,Standard,Villa,4,4,0,2164,1903,8,17,Mid (5-9),East,Fully Furnished,4,4,7.2,0,1,1,1,5841,16.5,0.8,3,2,New,167.04,Low
PROP-046814,Mumbai,Powai,Standard,Villa,5,5,1,2942,2491,4,5,Low (1-4),South,Unfurnished,11,4,6.2,1,1,1,1,7573,11.5,0.1,3,2,New,331.83,High
PROP-032053,Bangalore,Indiranagar,Premium,Independent House,4,4,4,2388,2099,5,12,Mid (5-9),North,Unfurnished,4,1,7.6,0,1,1,1,5911,7.1,3.9,1,3,Resale,279.21,High
PROP-004776,Bangalore,Koramangala,Premium,Studio,1,1,2,459,383,0,1,Ground,East,Semi-Furnished,1,1,7.7,0,0,1,0,2429,4.5,1.8,4,2,Resale,51.71,Low
PROP-033782,Hyderabad,Jubilee Hills,Premium,Apartment,2,3,2,980,821,3,8,Low (1-4),North-West,Unfurnished,11,0,4.8,1,1,1,1,6112,5.8,1.4,7,3,Resale,140.34,Low
PROP-016960,Bangalore,HSR Layout,Standard,Row House,5,6,0,2409,2002,35,44,Top (20+),East,Unfurnished,29,3,4.1,1,0,1,1,5033,12.3,0.3,2,1,New,176.82,Low
PROP-004958,Bangalore,Whitefield,Standard,Independent House,5,6,0,2443,1974,7,14,Mid (5-9),South-West,Fully Furnished,0,3,4.9,1,0,0,1,5274,10.6,9.1,3,1,Resale,183.97,Low
PROP-038433,Hyderabad,Jubilee Hills,Premium,Independent House,3,3,0,1980,1728,0,17,Ground,South,Semi-Furnished,7,0,6.9,1,1,1,0,7155,7.2,0.3,6,2,Resale,230.66,High
PROP-047116,Delhi,Gurgaon DLF,Premium,Independent House,5,5,3,2737,2292,29,34,Top (20+),North-East,Semi-Furnished,5,4,7.3,0,0,1,1,3853,6.1,1.2,3,2,Resale,388.9,High
PROP-028246,Bangalore,Indiranagar,Premium,Row House,3,4,3,1185,1019,0,6,Ground,North,Fully Furnished,4,3,4.9,0,1,0,0,3370,9.5,1.8,4,3,Resale,177.62,Low
PROP-034034,Mumbai,Andheri,Standard,Apartment,4,4,3,1897,1623,12,19,High (10-19),North-West,Fully Furnished,1,1,4.9,0,0,0,1,2782,16.8,0.1,2,2,New,199.61,High
PROP-024965,Hyderabad,Kondapur,Standard,Apartment,3,4,1,1253,1020,16,17,High (10-19),North-West,Fully Furnished,7,4,6.0,1,0,0,1,4905,12.1,2.8,2,2,New,111.06,Low
PROP-026515,Mumbai,Bandra,Premium,Apartment,3,4,0,1383,1216,19,21,High (10-19),South,Fully Furnished,3,1,4.0,0,0,1,1,2079,8.0,1.0,5,1,Resale,152.1,Low
PROP-008516,Bangalore,Whitefield,Standard,Apartment,3,4,0,1110,939,9,18,Mid (5-9),South,Semi-Furnished,0,1,6.1,0,0,1,1,2506,10.8,1.4,4,2,Resale,96.74,Low
PROP-047228,Mumbai,Andheri,Standard,Apartment,5,6,0,2343,1994,2,10,Low (1-4),West,Fully Furnished,3,4,3.6,0,0,0,1,4446,10.8,0.2,2,0,Resale,150.1,Low
PROP-048766,Bangalore,Whitefield,Standard,Villa,5,6,4,2682,2273,0,1,Ground,East,Unfurnished,2,5,7.9,1,0,1,0,6320,13.6,2.0,3,1,Resale,189.49,Low
PROP-040048,Mumbai,Navi Mumbai,Affordable,Independent House,4,5,2,2197,1801,0,5,Ground,South-West,Fully Furnished,0,1,5.7,0,0,0,0,3599,20.9,0.5,5,3,Resale,79.78,Low
PROP-004216,Bangalore,Indiranagar,Premium,Studio,1,1,1,366,305,5,14,Mid (5-9),North,Semi-Furnished,0,2,6.2,1,0,1,1,3860,4.1,0.7,8,3,New,56.51,Low
PROP-032712,Delhi,Dwarka,Standard,Apartment,5,6,2,2105,1824,2,3,Low (1-4),North-West,Fully Furnished,24,2,4.8,0,1,1,1,5329,11.2,1.0,4,0,Resale,204.14,High
PROP-048420,Mumbai,Thane,Affordable,Apartment,3,3,3,1395,1117,16,17,High (10-19),North-West,Semi-Furnished,7,2,4.5,0,0,1,1,3009,24.9,1.4,1,0,Resale,50.01,Low
PROP-038976,Delhi,Noida Extension,Affordable,Apartment,4,4,2,1790,1471,4,9,Low (1-4),South-West,Semi-Furnished,5,3,5.5,1,0,0,1,4944,22.0,5.9,2,0,New,87.3,Low
PROP-015437,Hyderabad,Jubilee Hills,Premium,Studio,1,1,0,474,414,11,12,High (10-19),East,Fully Furnished,0,1,6.5,1,1,0,1,5594,4.2,1.4,1,2,Resale,64.45,Low
PROP-006722,Bangalore,Koramangala,Premium,Apartment,3,4,4,1343,1137,3,4,Low (1-4),North,Fully Furnished,1,0,7.8,0,0,1,1,3011,8.5,3.7,5,2,New,171.97,Low
PROP-031200,Bangalore,Indiranagar,Premium,Penthouse,5,6,1,2493,2036,0,11,Ground,East,Unfurnished,0,5,9.1,1,1,1,0,6731,5.6,2.8,5,1,Resale,377.63,High
PROP-049011,Mumbai,Andheri,Standard,Studio,1,1,1,615,503,2,11,Low (1-4),North,Unfurnished,1,0,3.7,0,0,0,1,2069,10.6,0.8,2,3,New,52.01,Low
PROP-035683,Hyderabad,Jubilee Hills,Premium,Apartment,4,4,0,1840,1601,0,14,Ground,North-West,Unfurnished,6,4,8.1,0,1,1,0,4658,4.6,0.8,1,1,New,185.62,Low
PROP-005255,Bangalore,Indiranagar,Premium,Penthouse,5,5,1,2329,1926,10,17,High (10-19),North-West,Semi-Furnished,2,5,7.8,1,1,0,1,6695,5.2,0.2,4,2,Resale,278.66,High
PROP-019135,Hyderabad,Kondapur,Standard,Apartment,2,1,0,743,607,31,37,Top (20+),South-East,Unfurnished,3,1,5.4,1,0,0,1,3589,11.4,3.0,8,4,Resale,68.06,Low
PROP-024289,Mumbai,Navi Mumbai,Affordable,Apartment,3,3,2,1492,1202,4,9,Low (1-4),East,Unfurnished,7,1,4.0,0,0,1,1,2409,19.9,0.3,2,3,Resale,89.86,Low
PROP-014703,Hyderabad,Kondapur,Standard,Villa,5,5,2,2843,2388,13,21,High (10-19),East,Semi-Furnished,0,5,7.7,0,1,1,1,6095,10.2,1.9,0,1,New,232.84,High
PROP-033092,Delhi,Noida Extension,Affordable,Apartment,3,3,3,1336,1131,16,21,High (10-19),West,Unfurnished,1,2,3.0,0,0,1,1,2438,22.9,1.3,3,3,Resale,47.64,Low
PROP-035148,Bangalore,Koramangala,Premium,Independent House,5,6,2,2779,2429,0,11,Ground,North-West,Semi-Furnished,0,3,7.2,1,0,1,0,5482,6.2,5.7,7,2,Resale,414.67,High
PROP-006243,Delhi,South Delhi,Premium,Villa,3,3,1,1658,1458,3,6,Low (1-4),North,Unfurnished,2,1,7.8,1,1,0,1,7035,7.6,1.0,2,3,Resale,236.65,High
PROP-046549,Bangalore,Indiranagar,Premium,Villa,5,5,3,2492,2097,4,10,Low (1-4),South,Fully Furnished,0,4,8.6,1,1,1,1,6539,10.3,5.3,2,2,New,440.97,High
PROP-013695,Delhi,South Delhi,Premium,Independent House,3,3,3,1597,1361,1,10,Low (1-4),South-West,Semi-Furnished,21,2,7.5,1,0,1,0,5569,5.3,0.2,3,5,New,194.4,High
PROP-043195,Delhi,Dwarka,Standard,Independent House,5,6,0,2678,2341,8,13,Mid (5-9),South,Semi-Furnished,15,5,3.7,1,0,1,1,5425,16.5,8.7,2,1,New,221.07,High
PROP-020068,Delhi,Dwarka,Standard,Independent House,4,5,3,2219,1916,0,12,Ground,South,Fully Furnished,18,3,4.8,0,0,1,0,3193,12.8,1.5,3,1,Resale,168.51,Low
PROP-013585,Mumbai,Bandra,Premium,Apartment,3,3,1,1467,1242,30,32,Top (20+),West,Fully Furnished,0,2,6.2,1,0,1,1,3939,4.6,5.2,0,1,Resale,270.63,High
PROP-044889,Delhi,Gurgaon DLF,Premium,Villa,4,4,1,2228,1803,0,11,Ground,West,Unfurnished,3,5,7.1,1,1,1,0,6740,6.3,1.1,3,0,Resale,337.19,High
PROP-018335,Bangalore,Indiranagar,Premium,Apartment,5,5,2,2340,1969,0,11,Ground,North-West,Unfurnished,2,2,6.3,0,1,1,0,5131,7.5,1.9,2,2,Resale,272.25,High
PROP-005531,Mumbai,Bandra,Premium,Villa,5,5,0,2648,2202,25,28,Top (20+),West,Unfurnished,6,5,8.2,1,1,1,1,7152,5.5,2.3,3,2,Resale,308.9,High
PROP-000733,Mumbai,Powai,Standard,Independent House,4,4,1,2042,1675,2,11,Low (1-4),East,Semi-Furnished,3,2,6.2,0,0,1,1,3210,15.6,2.4,2,0,New,136.66,Low
PROP-010530,Mumbai,Navi Mumbai,Affordable,Apartment,2,2,0,773,636,1,3,Low (1-4),North,Fully Furnished,2,4,5.6,0,0,1,0,1700,25.3,0.9,3,3,Resale,10.0,Low
PROP-004877,Delhi,South Delhi,Premium,Independent House,3,3,0,1688,1386,2,7,Low (1-4),South-West,Fully Furnished,4,5,7.0,0,0,0,1,4249,7.1,1.2,2,4,Resale,301.63,High
PROP-016980,Delhi,South Delhi,Premium,Independent House,3,2,0,1847,1481,13,19,High (10-19),North-West,Semi-Furnished,21,1,5.4,1,0,1,1,4137,4.2,2.9,3,3,New,208.63,High
PROP-011438,Delhi,Gurgaon DLF,Premium,Row House,4,4,1,1874,1520,4,9,Low (1-4),East,Fully Furnished,0,3,4.4,1,1,1,1,6746,5.4,0.9,5,2,Resale,328.98,High
PROP-031279,Mumbai,Powai,Standard,Penthouse,4,4,2,1838,1557,28,32,Top (20+),South,Fully Furnished,4,3,6.8,0,1,0,1,4912,10.7,0.7,3,1,Resale,148.1,Low
PROP-006684,Delhi,South Delhi,Premium,Apartment,5,5,4,2423,2060,2,9,Low (1-4),East,Unfurnished,0,0,5.7,1,0,1,1,5289,7.8,2.8,2,2,Resale,304.48,High
PROP-004210,Delhi,Noida Sector 62,Standard,Apartment,3,3,3,1244,1058,11,12,High (10-19),North,Unfurnished,0,3,7.5,0,0,0,1,1680,13.4,2.0,1,2,New,96.53,Low
PROP-015760,Bangalore,Koramangala,Premium,Apartment,5,5,1,1995,1643,18,27,High (10-19),South-West,Unfurnished,6,2,9.1,0,1,1,1,5344,6.6,1.8,7,3,New,278.83,High
PROP-036847,Bangalore,Koramangala,Premium,Apartment,3,4,2,1039,912,34,40,Top (20+),West,Fully Furnished,2,4,7.3,1,0,0,1,3617,12.4,1.0,2,1,Resale,128.38,Low
PROP-013829,Bangalore,Electronic City,Standard,Apartment,3,4,3,1330,1087,11,17,High (10-19),East,Semi-Furnished,6,0,4.3,0,0,1,1,3255,21.2,1.2,2,2,New,44.99,Low
PROP-014732,Delhi,Dwarka,Standard,Apartment,4,5,2,1768,1531,7,8,Mid (5-9),West,Unfurnished,3,0,5.7,0,0,0,1,3467,11.6,1.7,4,0,Resale,129.14,Low
PROP-002616,Hyderabad,Banjara Hills,Premium,Apartment,2,2,1,993,863,7,15,Mid (5-9),North,Unfurnished,7,0,6.7,1,0,1,1,3579,6.0,2.9,5,6,Resale,101.14,Low
PROP-002010,Delhi,Gurgaon DLF,Premium,Villa,4,5,2,2134,1727,11,20,High (10-19),East,Unfurnished,1,5,6.2,1,1,1,1,7794,6.1,1.3,3,4,New,450.67,High
PROP-033630,Hyderabad,Banjara Hills,Premium,Apartment,2,2,1,970,813,18,24,High (10-19),North-West,Fully Furnished,3,1,7.1,1,1,1,1,6311,10.9,3.1,7,4,Resale,155.26,Low
PROP-033232,Mumbai,Andheri,Standard,Independent House,5,5,3,2676,2220,34,35,Top (20+),South,Unfurnished,19,3,3.9,0,0,1,1,4050,10.6,8.4,2,2,Resale,239.12,High
PROP-000768,Bangalore,Indiranagar,Premium,Penthouse,3,3,2,1704,1375,2,6,Low (1-4),South-East,Fully Furnished,1,0,6.4,1,1,1,1,6333,6.4,0.1,6,1,Resale,298.69,High
PROP-035240,Bangalore,HSR Layout,Standard,Studio,1,2,2,563,477,5,14,Mid (5-9),South,Fully Furnished,11,2,5.7,0,0,0,1,1830,14.4,2.6,3,4,New,50.93,Low
PROP-024157,Hyderabad,Banjara Hills,Premium,Independent House,4,5,1,2171,1744,1,8,Low (1-4),West,Semi-Furnished,2,3,5.4,0,1,1,0,5608,5.4,0.1,4,1,Resale,302.7,High
PROP-033301,Bangalore,Whitefield,Standard,Apartment,3,4,0,1520,1275,14,22,High (10-19),East,Unfurnished,1,1,3.2,0,0,1,1,3211,11.3,3.3,0,0,Resale,144.75,Low
PROP-017919,Delhi,South Delhi,Premium,Apartment,3,3,0,1375,1191,1,2,Low (1-4),South-East,Semi-Furnished,1,3,7.1,1,0,1,0,3959,14.8,5.5,0,4,Resale,236.81,High
PROP-004600,Bangalore,Whitefield,Standard,Apartment,4,4,1,1489,1293,17,26,High (10-19),South-East,Unfurnished,1,2,6.8,0,0,1,1,1765,10.8,1.8,3,3,Resale,132.65,Low
PROP-020975,Mumbai,Bandra,Premium,Apartment,3,3,3,1435,1201,13,14,High (10-19),North-East,Semi-Furnished,1,4,5.3,1,0,1,1,4609,17.7,1.6,3,2,New,217.41,High
PROP-013053,Hyderabad,Banjara Hills,Premium,Row House,4,5,2,1678,1469,19,26,High (10-19),West,Semi-Furnished,3,2,6.1,0,0,1,1,2640,5.5,1.8,2,6,New,186.55,Low
PROP-009725,Bangalore,Whitefield,Standard,Apartment,1,2,2,508,438,8,13,Mid (5-9),North-East,Unfurnished,0,0,3.7,0,0,0,1,1582,11.1,1.7,2,0,New,51.46,Low
PROP-036960,Mumbai,Navi Mumbai,Affordable,Studio,1,1,0,385,317,15,16,High (10-19),North-East,Unfurnished,2,3,5.2,0,0,0,1,1224,21.4,2.8,2,2,Resale,10.0,Low
PROP-048254,Hyderabad,Banjara Hills,Premium,Apartment,4,4,1,1754,1456,4,9,Low (1-4),North-West,Unfurnished,0,2,7.3,1,0,1,1,4140,15.7,2.7,2,0,Resale,169.34,Low
PROP-040508,Bangalore,Koramangala,Premium,Villa,5,6,2,2685,2196,0,9,Ground,North-East,Unfurnished,10,3,10.0,1,1,1,0,6313,4.1,3.1,3,0,New,392.48,High
PROP-031207,Mumbai,Thane,Affordable,Apartment,3,3,1,1411,1196,7,13,Mid (5-9),South-East,Unfurnished,1,1,4.6,1,0,1,1,3654,19.3,1.7,4,1,New,46.49,Low
PROP-014691,Mumbai,Andheri,Standard,Studio,1,1,0,366,295,18,26,High (10-19),South-West,Fully Furnished,1,2,3.7,0,0,0,1,2658,13.7,1.5,5,1,Resale,19.45,Low
PROP-003714,Bangalore,Koramangala,Premium,Independent House,4,5,2,2092,1838,9,14,Mid (5-9),South-East,Fully Furnished,1,0,4.9,1,0,1,1,4666,8.4,1.4,6,2,Resale,243.02,High
PROP-048067,Bangalore,Electronic City,Standard,Row House,5,5,2,2182,1789,11,12,High (10-19),South-West,Fully Furnished,7,1,6.6,0,0,0,1,3623,10.3,0.9,4,2,Resale,180.5,Low
PROP-017960,Bangalore,Whitefield,Standard,Row House,4,4,1,1755,1533,18,25,High (10-19),North-East,Semi-Furnished,11,1,4.1,0,0,1,1,2414,10.3,0.1,1,2,New,199.22,High
PROP-028516,Hyderabad,Gachibowli,Standard,Apartment,3,3,2,1540,1284,8,11,Mid (5-9),North-East,Semi-Furnished,7,2,6.2,0,0,0,1,1817,10.1,1.2,0,1,Resale,118.31,Low
PROP-013520,Delhi,Noida Extension,Affordable,Apartment,2,2,1,907,774,5,7,Mid (5-9),West,Unfurnished,5,3,3.5,0,0,1,1,2319,21.9,3.9,1,2,Resale,19.32,Low
PROP-028932,Mumbai,Navi Mumbai,Affordable,Villa,3,4,0,1690,1399,1,4,Low (1-4),North,Unfurnished,14,4,6.3,0,0,0,0,3350,27.3,1.7,1,1,Resale,101.75,Low
PROP-036849,Mumbai,Powai,Standard,Row House,4,5,2,1944,1667,0,9,Ground,South,Semi-Furnished,15,1,4.4,0,0,1,0,3451,10.1,2.2,1,1,Resale,158.7,Low
PROP-027904,Bangalore,Indiranagar,Premium,Penthouse,4,4,0,2237,1900,3,4,Low (1-4),North-West,Unfurnished,4,2,8.6,1,1,1,1,6461,4.4,0.9,3,2,New,379.68,High
PROP-035160,Delhi,Noida Sector 62,Standard,Independent House,4,4,1,2188,1832,0,9,Ground,South-East,Fully Furnished,5,3,4.5,0,0,0,0,2963,12.2,0.5,1,1,New,154.01,Low
PROP-043923,Bangalore,Koramangala,Premium,Apartment,2,2,3,987,846,30,32,Top (20+),North,Unfurnished,5,1,6.3,1,1,1,1,5951,8.2,0.6,4,8,Resale,163.02,Low
PROP-016785,Delhi,Noida Extension,Affordable,Villa,2,2,0,1604,1389,4,9,Low (1-4),West,Semi-Furnished,19,2,6.4,0,0,1,1,3108,18.8,0.2,1,3,Resale,74.0,Low
PROP-031509,Hyderabad,Gachibowli,Standard,Penthouse,4,5,2,2013,1636,8,17,Mid (5-9),North-East,Fully Furnished,2,4,6.9,1,0,0,1,4458,10.7,7.1,2,1,Resale,215.49,High
PROP-013211,Bangalore,Indiranagar,Premium,Independent House,3,3,1,1753,1417,6,15,Mid (5-9),East,Fully Furnished,9,3,8.1,0,0,1,1,3230,4.2,4.0,5,2,Resale,246.59,High
PROP-034711,Mumbai,Navi Mumbai,Affordable,Independent House,4,4,4,2204,1814,29,36,Top (20+),North,Semi-Furnished,2,1,4.6,0,0,0,1,3438,20.1,9.1,7,4,Resale,102.89,Low
PROP-008942,Delhi,Gurgaon DLF,Premium,Apartment,2,2,2,994,818,24,29,Top (20+),South,Fully Furnished,0,2,7.7,1,1,1,1,6112,10.5,2.6,5,1,New,194.24,High
PROP-012019,Mumbai,Navi Mumbai,Affordable,Apartment,2,3,1,974,851,6,10,Mid (5-9),North-East,Unfurnished,7,2,7.7,1,0,0,1,3612,19.9,4.6,2,2,New,43.16,Low
PROP-037833,Delhi,Dwarka,Standard,Villa,3,4,1,1559,1247,5,9,Mid (5-9),North,Unfurnished,10,3,6.1,1,0,1,1,3895,14.3,0.9,2,1,New,105.4,Low
PROP-025170,Hyderabad,Banjara Hills,Premium,Apartment,5,5,4,2130,1788,16,23,High (10-19),East,Semi-Furnished,27,2,7.1,1,0,1,1,4503,5.2,0.6,4,3,Resale,241.1,High
PROP-000526,Hyderabad,Kondapur,Standard,Villa,4,3,2,2186,1839,10,11,High (10-19),East,Semi-Furnished,2,2,7.2,1,0,1,1,4437,14.7,4.9,1,2,Resale,213.53,High
PROP-033628,Bangalore,Koramangala,Premium,Apartment,3,4,1,1276,1094,3,10,Low (1-4),East,Semi-Furnished,3,0,6.2,1,0,1,1,4399,6.6,2.0,2,2,Resale,231.43,High
PROP-046340,Mumbai,Andheri,Standard,Apartment,4,5,2,1875,1579,24,25,Top (20+),North-West,Semi-Furnished,6,0,3.8,0,0,1,1,2874,14.0,8.6,7,1,Resale,139.25,Low
PROP-004402,Bangalore,Koramangala,Premium,Villa,5,6,0,2650,2246,24,30,Top (20+),North,Fully Furnished,1,4,8.1,1,1,1,1,7142,12.3,1.4,3,4,Resale,542.92,High
PROP-030186,Hyderabad,Kondapur,Standard,Apartment,2,2,1,961,805,1,10,Low (1-4),South,Unfurnished,0,0,6.3,0,0,0,0,2560,11.5,4.7,0,1,New,74.0,Low
PROP-004511,Hyderabad,Madhapur,Standard,Apartment,2,1,1,801,663,3,12,Low (1-4),North-East,Unfurnished,7,1,4.5,1,0,1,1,4095,10.7,1.6,4,0,New,61.2,Low
PROP-004045,Delhi,South Delhi,Premium,Villa,5,6,3,2472,2136,16,19,High (10-19),South-West,Fully Furnished,4,5,6.2,1,1,1,1,6608,6.7,1.2,7,2,Resale,507.43,High
PROP-022343,Bangalore,Indiranagar,Premium,Villa,5,6,1,2721,2327,8,9,Mid (5-9),West,Semi-Furnished,4,0,7.3,1,1,0,1,8078,7.3,1.3,5,4,Resale,369.23,High
PROP-036729,Delhi,Noida Sector 62,Standard,Studio,1,1,1,474,391,4,7,Low (1-4),West,Unfurnished,12,0,4.8,0,0,1,1,2285,22.4,0.7,4,3,Resale,45.76,Low
PROP-011579,Delhi,Noida Sector 62,Standard,Independent House,3,3,0,1753,1417,5,12,Mid (5-9),South-East,Unfurnished,5,1,2.2,0,0,0,1,2705,10.4,2.6,2,4,Resale,131.36,Low
PROP-014128,Delhi,Noida Sector 62,Standard,Apartment,3,3,0,1429,1168,2,10,Low (1-4),North-East,Unfurnished,2,2,4.1,1,0,1,1,4289,12.6,3.8,3,2,Resale,110.53,Low
PROP-045337,Delhi,Gurgaon DLF,Premium,Apartment,3,4,1,1335,1160,38,43,Top (20+),North-West,Unfurnished,6,3,6.4,1,0,0,1,4543,5.3,1.7,2,2,New,249.13,High
PROP-032575,Delhi,Gurgaon DLF,Premium,Apartment,2,2,0,931,780,17,18,High (10-19),North-East,Unfurnished,1,2,6.0,0,0,1,1,2053,7.7,0.8,5,5,Resale,138.52,Low
PROP-004645,Hyderabad,Madhapur,Standard,Independent House,4,4,2,2275,1855,12,21,High (10-19),South-West,Unfurnished,0,1,4.6,0,0,1,1,3562,11.1,1.5,3,1,New,130.2,Low
PROP-023589,Bangalore,Electronic City,Standard,Penthouse,5,5,4,2396,2038,0,13,Ground,North,Semi-Furnished,13,2,7.3,1,1,1,0,7980,14.2,0.1,3,0,Resale,205.12,High
PROP-008967,Bangalore,Electronic City,Standard,Independent House,5,5,3,2587,2139,18,19,High (10-19),North-West,Fully Furnished,7,2,3.8,0,0,0,1,2724,14.1,4.9,2,3,New,205.77,High
PROP-027966,Mumbai,Andheri,Standard,Apartment,2,2,2,1046,854,2,3,Low (1-4),North,Unfurnished,8,3,4.5,0,0,0,1,2827,11.3,0.7,3,3,Resale,70.85,Low
PROP-008064,Mumbai,Bandra,Premium,Apartment,2,3,1,1015,856,7,12,Mid (5-9),North-West,Semi-Furnished,5,0,4.8,0,1,1,1,4122,6.7,6.1,1,4,Resale,98.02,Low
PROP-010409,Delhi,Noida Sector 62,Standard,Independent House,3,4,0,1825,1494,8,11,Mid (5-9),North,Unfurnished,1,1,5.0,0,0,1,1,2443,10.8,1.6,5,6,Resale,131.66,Low
PROP-042958,Mumbai,Navi Mumbai,Affordable,Villa,3,3,2,1678,1435,0,5,Ground,North-East,Fully Furnished,0,5,5.6,1,0,1,0,4079,18.6,6.0,4,0,Resale,113.4,Low
PROP-046157,Hyderabad,Banjara Hills,Premium,Villa,5,5,2,2579,2072,12,20,High (10-19),North,Unfurnished,6,4,7.9,1,1,1,1,6561,5.6,0.5,2,3,New,348.6,High
PROP-017764,Bangalore,Koramangala,Premium,Independent House,4,4,2,2034,1724,7,16,Mid (5-9),South-West,Fully Furnished,0,2,8.0,0,0,1,1,3401,8.5,2.5,3,7,Resale,248.66,High
PROP-007298,Mumbai,Thane,Affordable,Villa,4,5,1,2327,1875,3,12,Low (1-4),East,Fully Furnished,2,4,5.2,0,1,1,1,5120,22.3,4.0,1,1,Resale,139.2,Low
PROP-016355,Mumbai,Navi Mumbai,Affordable,Villa,4,5,2,2333,1894,7,9,Mid (5-9),North-West,Fully Furnished,1,4,6.9,1,0,1,1,4783,18.2,6.2,6,1,Resale,122.51,Low
PROP-022093,Mumbai,Powai,Standard,Villa,5,5,2,2631,2165,0,1,Ground,North-East,Unfurnished,1,2,8.4,0,0,0,0,3282,15.4,10.0,3,1,Resale,160.17,Low
